ItemID,label,tweet
4379,0,#3turnoffwords &quot;F*ck The Lakers.&quot; 
4380,0,#3turnoffwords I gotta go to work in 10 minutes 
4381,0,#3turnoffwords I have diarrhea 
4384,0,#3turnoffwords No hugs please 
4386,0,#3turnoffwords= I'm gonna blow  
4387,0,"#3wordsaftersex  Ow, rug burns "
4388,0,#3wordsaftersex I haven't started 
4389,0,#3wordsaftersex I'm really sorry  lol
4393,0,#3wordsduringsex waiit it hurtz 
4396,0,#621621621 times happy Nadal is out. I' ve found a new appreciation for the swedes. ;) but I want my Djokovic back 
4403,0, okay twitter friends.. I guess it was just my TV last night.    per @cocopostergurl @knauticus
4404,0," OMG! i hear everyone snoring,but i cant sleep."
4408,0, On duty...
4409,0, on going home early and missing Taylor Swift. Stupid stomach flu.
4411,0,=- on my way to the airport
4412,0, on my way to work. SUCKS being dependent on the man!
4413,0, one day left not fair
4414,0, one hour and fifteen minutes til im free and get to go home #lame
4415,0," one last thing, even thugh im sad that Danny Gokey went home, Kris was amazing last night! woulden't you agree?"
4416,0, One of my guy-friends is making my doubt my ability to financially and emotionally support a puppy. And gave me a lecture on finances wtf
4417,0, one of the best friends I've ever had doesn't want a party before she's shipped off to bfe aka long beach.
4418,0, only 1 follower. so sad. 
4419,0, only if u had service on ur cell these days wont be so looong! i miss u already. 
4423,0, ouchhhhhh
4424,0, out tonight for my birthday and I got a huuuuuge spot  TYPICAL
4425,0," out with the old, in with the new...http://www.thestar.com/News/GTA/article/652705"
4427,0," packing up, time 2 go home, wish we could stay another wk!"
4429,0, pens lost. that sucks majorly
4430,0, people in Bkt Gantang chosed a PENDERHAKA...congratulation!!but maybe that his Rezki..
4431,0, pff.. que mala historia :S
4433,0, Pictures from Iran are making me sick. wtf is wrong with the world? I am going back to my boring but safe tax article.
4435,0, Playoffs it is then
4436,0, please 1 more! lol
4437,0, please conect  i need speak with you !!!
4441,0, please!! hope and time.. nothing more! D:
4443,0, poor bradie. poor shauny @bradiewebbstack @shaunjumnow
4444,0, Poor lady. I wish I could help.
4445,0, poor people on the # Metro
4446,0," poor rob  Glad he's fine, but i'm sure it was scarey/startling to witness and experience."
4447,0,#acupuncture Pulled something in my neck and shoulder and no acupuncture today  Booooo
4448,0,"#addictedto love songs   i know, how lame lol"
4449,0,#AdidasUK serious effing #FAIL - they didn't deliver my shoes on time. So my shoes will be in UK till December when my sister comes to SA 
4451,0,#AF447 I took this flight 2 years ago 
4454,0,#Aion beta starts @ 3AM for WA players... I don't know if i can force myself to stay awake that long  MUST DO IT FOR MMOEY GOODNESS.
4455,0,#Air France ... so tragic 
4458,0,"#amazeballs  ... something else I should know, but don't. "
4467,0,#AngryMarks kamnet: @JoiseyDani Sounds like a good day. I missed the Belmont Stakes tho  http://tinyurl.com/og74nz
4469,0,#apprentice oh I'm embarrassed  poor thing!!!!!
4472,0,"#armywives - poor poor Denise, sad but she had I coming  "
4473,0,"#Arsenal : After 1-3 (ManU) and 1-4 (Che) at home, the diff between Arsenal and the top 3 teams are obvious. Sad  Maybe next season )"
4476,0,#asot4 anyone got video?:S i ain't got 
4477,0,#ASOT400  i am listening to audio only bad connectioon 
4478,0,#asot400 -5 mins left  . Join the fb group @ http://bit.ly/asot400
4480,0,"#asot400 he said video should be up... but it is not.  Lovin' the audio, tho!"
4482,0,#asot400 no daniel kandi tonight...  he did not make it
4483,0,#asot400 NOOOO! technology fail! bring me back my music! 
4484,0, poor rocky. Ah Im so sad now 
4485,0, poor roo. Today is not going well for him.
4486,0, Poorly sick . Going to exam in abit.
4488,0, PRAYER REQUEST: wife's grandfather - married 75 yrs. - dead at 95. Didn't have chance to rcvd Last Rights #tcot #catholic 
4489,0, Prayers for Phil Mickelson (wife has cancer) and Ken Green (leg getting amputated). Thoughts are with those guys!
4490,0, prayers go to the air france victims http://bit.ly/14NOI0
4492,0, PrinceCharming
4493,0, pursh i can not get a pic to upload!
4495,0, R.i.p Tom's dreads &amp; Bill's hair :O It's still half and half ;-/ http://twitpic.com/4fbck
4497,0," Raiko's sick...worried...hope it's not H1N1...it's rainy, foggy--60 degrees F..."
4499,0, Raining damn it.
4500,0," Raining tomorrow afternoon but its going to be very nice at 5 59! ! Hope it changes, I want it to be nicee in the afternoon&amp;nitee! "
4501,0, re: twitter - yet another US centric app which fails internationally! actual practical features (sms updates) a no go suomessa...
4502,0, reached my 20gig broadband limit with 3 days to renew! waaah what am I gonna dooo
4503,0, reading class next
4506,0, realised how much he like pixie tonight 
4507,0," Really hurting this morning, makeitstopnowkthxbye."
4508,0," Really random incredibly bad chest pains, ouch."
4509,0, really worried about my best friend. Stay strong girl I'll be praying for you!
4510,0," Really worried for my mom's safety. Somebody fix violence in the world, please. Thx."
4511,0," Really worried for my mom's safety. Somebody fix violence in the world, please. Thx. (via @majidrazvi)"
4512,0, really?
4513,0, regina spektor reminds me so much of jmo.. im having a reminiscent day.
4515,0, relaxing. Had a long hard day @ work. Kroger 
4518,0," rest in peace, ed mcmahon."
4519,0, Revision 
4521,0," RIP @cnnbrk : 4 dead in D.C Metro train collision, CNN confirms http://bit.ly/dctrain"
4522,0, RIP Cotter. But seriously. Gayest death scene ever. He and Connor practically made out. There was face-touching and shit.
4523,0, RIP Farrah Fawcett just heard the news...
4524,0, rip uncle dave. blah.
4525,0," RMPS exam today - t'will be rubbish I presume. Had a fabby weekend shopping with zoe, 16 mile walk in 4 hr 20 and family dooo XD"
4526,0, rob has left the u.s   
4527,0, robert didnt answer the phone on this herr food run. Whata sucka. Omg and cute guy bought some rosy reds offa me. Holla
4528,0, roblox is not on
4530,0,#asot400 Stream froze 
4531,0,#astd09 -- I think I'm the only one twittering from ASTD's Virtual Conference - I feel so alone!!! 
4533,0,#asylm con is over  greetings from everyone!
4536,0,#at&amp;t is complete fail.
4540,0,#audi is off... next choice #volkswagen passat. Will have a look and testdrive tomorrow.. pff exiting stuff buying a used car 
4541,0,"#auto Help! I hear a high-pitched whining sound coming from one of my wheel wells. Caused by the rain, or should I be worried? #nascar "
4542,0,#awaresg I wonder how the media tmr is going to publish about the results of the EGM - I think the result is going 2 b lose-lose  Sori
4544,0,"#awaywego EPIC FAIL - I was really looking forward to seeing you, only you aren't coming to a theater even remotely close 2 me "
4545,0,#BB10 I wanna learn Ole Bamboo.. 
4546,0,#bb10 kitchen is awful 
4548,0,#bcleeds09 was brill yesterday.  However I drank too much.  Have just woken up.  Feel stiff. Have so many things to do so wont go today 
4550,0,"#bettas I think Swallow has dropsy  I don't want to subject any other fish to what she has, and yet I'd love to preserve her genes."
4553,0,#bgt another act with a same dupe song... don't these acts have more than one song 
4554,0,#BGT def won't vote this year... Gutted 2nite ain't the family event it used 2 be in our house... I'm the only 1 watching 
4555,0,#bgt Didn't think non UK peeps could vote...oh dear 
4558,0,#BGT DIVERSITYYYYY; i want that little boy with glasses  !!
4559,0,#bgt great song choice matey!! not a winner though 
4561,0,#BGT I wanted Jungle book to win!  oh well
4562,0,#bgt If Diversity don't win I will cry 
4563,0,#bgt Im so gutted I turned on halfway through the 2nd act... Flawless are the ones I wanted to see most 
4567,0, Roddick lost. I'm sad now.
4568,0, Ron Kuby is off the air. BUT I did just find out Thom Hartmann has a free podcast!
4569,0, RR had to win this.. #ipl
4570,0," Rylee broke my hello kitty snow globe.. EPIC fail.. I had to fuss at her now shes RLY mad at me,double epic fail..  damn  R.I.P. h.k.sg"
4571,0, sad day for me..wish i had to work..HAPPY MOTHERS DAY TO ALL  THE MOMS
4572,0," sad day today.... Lets make the best of it, at least im going shoe shopping and getting a new bikini...."
4573,0, sad face
4574,0," sad times. my cousins' dog gordy died today, at 14. he was awesome!"
4575,0, sad with no one to talk to
4576,0, sad. TJ is down for maintinence
4577,0, sad...found da perfect shoe fada perfect price...but ov course dey dun got ma size
4578,0," sad: APD scnr: lift assist for female with known weight problem, has weighed over 500lbs in the past..."
4580,0, savhanna- too bad muffin 3 isnt there    
4581,0, saving aimee in london sold out. meaning no one can come with me. meaning im not allowed to go. 
4582,0, says it all
4583,0," scary motorway incident this morning, im okay though  (I think im being abit of a drama queen this morning!)"
4584,0, school im soo ova it! plus im taking home a baby simulator on tuesday.... next week XD exited! it will be fun :S
4586,0, school tomorrow. i mean yes we go there to learn and so forth but why do we have such short holidays?
4587,0, science day pssssh!
4588,0, science exhamination on monday!
4590,0, season final of supernatural tonight. 
4592,0, semi driving west bound on 91 crashed-drove through divider and is now on 91E. Side. Sending my prayers!
4593,0," Senior checkout. In line. I'm out side. I have to get inside, upstairs, and to the gym. It's worth it. I still wanna shoot something."
4594,0, seriously annoyed.. People thinkin its hilarious that someone would want to try and do extra work to make up for our hours being cut 
4595,0, Seriously!? I was on ticketmaster for 10 minutes spam refreshing and right at 10 I tried to buy and there are NO tickets?! WTF 
4596,0, shame bout hatton last night
4597,0, she fell alseep on me
4598,0, she found me!
4599,0, she has a bf.
4601,0, shitting brix. I'm gna try to take a pic of the house for you guys haaha
4602,0," shitty mood, ohmis."
4603,0, Shopping...yay 
4604,0, Shoulder still playing up EEK
4605,0, shucks.
4606,0, sick and I hate it.
4607,0, sick and sad.  Bed. waking up. getting ready then HOPEFULLY going to see my older brother tomorrow in the fucking hospital !
4608,0, sick. Physically and emotionally
4610,0, since 50% of my life is spent by sitting my ass on the computer.
4612,0,#BGT That poor kid 
4614,0,#BGT want Diversity to win but dont think a dance act will win coz votes will be split between 2 dance groups 
4615,0,#BGT wants Stavros Flatley to win but can't get through 
4619,0,#bing translator has nothing to offer for thai stuffs 
4625,0,#bookieb Oh no looks like I missed the whole thing. Timezone issues  Oh I hope I am sending this right lol
4627,0,#braves top of the first and we already have a drunk screamer. 
4631,0,#brum09 afternoon tea - cookies are a bit stale  #ri09con
4632,0,#btcc  vaulkhard pushing too hard down to 15th  something happened - i missed it
4633,0,#BTS is fallin!!   #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS
4636,0,#BZW @AriaaJaeger @ModelSupplies @amy4669 @entreprediva @tamaraschilling Girls...did I forget any wifes (before i get a DM of her crying 
4637,0,"#CANADA NEWS: A Saskatchewan June weekend: Barbecue, camper and snow shovel? http://tr.im/nBt4 "
4638,0,#CANADA NEWS: Trouser Fire. There was some smoke. BUT NO SIGNIFIGANT DAMAGE (other than the pantaloons I presume) http://tr.im/nILT 
4639,0,#Canon's #5D Mark II on #sale at bestbuy.com! http://tinyurl.com/lxopjr But u still have to pay tax  no tax at B&amp;H.com!
4640,0,#CASARA ex this mo is fun: sim track crawl up Indian Arm -&gt; Squamish -&gt; Howe Sound. My role is non-flying tho  .
4641,0,#cavs  .... Enough said...
4642,0,#celiac #gfree Where do find an easy Brazillian bread recipe - or a store that delivers in the South Okanagan? Been looking for 4 months 
4643,0,"#CFA lvl2, t-5 days! And here I sit at work "
4649,0,#chuckmemondays sounds fun but I didn't get off work early enough to take part. Just leaving work now and gotta commute an hr. Boo! 
4652,0,"#cloudforce #visualforce more slides slating MS and BEA and IBM... Maybe cloudforce feels a little threatened, "
4657,0,"#comrade I dont know/care who obeymyobama is, but what exactly makes you think I am him/her? or did you not like my joke about trots "
4658,0,"#confession Day 26 is my guilty pleasure...however, def not a fan of the Stadium Music video...hot song. Horrible video!!! "
4659,0,#confession I feel awkward when strange people give me compliments. And my phone is big. 
4660,0,#confession Im Mis-Under-Stood by the world.....I always had to be my own #1 fan cuz no one else EVER believed.  
4662,0,"#criticalmass everyone seems to be leaving now, and I have not yet found anyone going in my direction "
4665,0,"#cws - damn, #texas won.  Good game though.  Now we have to wait forever for another game "
4669,0,"#DC Rides desperatly need to get to somerset PA for sisters wedding today  (germantown,MD-somerset,PA.. http://tinyurl.com/qptl8f"
4670,0,#DDLL was awesome but I felt really out of my league so I got terribly self-concious and didnt talk to many people 
4671,0,"#ddth #cntt Mùa hè sáng t�o vi�_ �_g d�ng Ph�n m�?m ngu�_ m�: Hơi bu�_ l_ ch� cho SV tham gia  , ch�.. http://tinyurl.com/kn8no4"
4673,0,#deefamouss whats new with you babes its been a while  i dont know you anymore life style of the rich and famouss i guess 
4680,0," smh , im hot as hell .  leave me alone."
4685,0,- sniff...  No messages!!! FUCK YOU!
4686,0," Snow is stoopid, I wish it hadn't snowed at that we were at show in the Mayfair performing at the moment!!"
4687,0, so bored I'm starving I haven't ate sience woooooo!
4688,0, So close...yet so farrrr away.
4689,0, so far not such a good day
4690,0, so hungry. I'll attempt to sleep anyhow.
4691,0, so i might not be able to go tonight
4694,0, so much for barcampsd today. Worked til 4 and planned to power nap then go....just woke up. ::sigh::
4696,0, so not cool sniffle
4697,0, So sad @chp97 And now we wait &amp; see if the elevator door closes &amp; one or both are saved or stay in Dennyville ;)
4698,0, so sad mom at the hospital
4699,0, so so over everything
4700,0, so tired and its raining- hello work !
4701,0, so tired and sick  off to work I go. Might have to work the weekend TOO. yay 12 days in a row.
4702,0, so tonight's the night we all roll along.
4703,0,=- so trange today
4704,0, so what then?
4706,0," So, yeah, bye!"
4709,0, soggy nachos. Even worse they added beans &amp; forgot my jalapenos.
4710,0, sold out
4711,0, some daaaay
4712,0, some people need to grow up and stop trying to screw people over... 
4713,0, SOME SAAAAAAAAAAAAAAAAAAAAY I WALK ALONE
4714,0, Someone dropped out of our gaming group. Teh suck.
4715,0, SOMEONE fell asleep before I got home. No goodnights no nothin'.
4718,0, someone needs to get out of the bad mood they're in.
4719,0, someone on AIM named Ur Numba 1 Stlkr just IMed me and i'm scared.       
4720,0,"- Someone please tell me what these children get out of this? I mean, besides the obvious... {broken home} "
4721,0, someone threw out a huge bag of clothes/shoes of mine in the garbage by mistake...so not happy!!! 
4722,0, someone's missing... and I miss [HIM]
4724,0, Something is wrong with my iphone. How will I survive?!?
4725,0, something missing today
4726,0, something's not ok.
4727,0, Sometimes for no apparent reason I miss Japan. Now is one of those time.
4728,0, sometimes I 2nd guess my decisions... Like now.
4729,0, sometimes i really wonder if what i have really are panic attacks...
4730,0, sore throat today - working on the powerlines webcopy again this morning &amp; then off to no.2 son's sports day this afternoon
4731,0, Sore throat! I have a really bad head cold  and I have a hench bruise from my blood test! 
4732,0, sorry guys I was supposed to be back at 8 see you all by sunday
4733,0," sorry, i tried messaging you awake"
4734,0, sound only comes out one bud. hope it's the bud itself &amp; not the zune
4736,0," space? prep surfaces? to not have to vacuum after cooking? (flooring instead of carpet, maybe?) I love my place but not the kitchen."
4738,0, spring break is over way too early... now i have to back to &quot;school&quot; 
4740,0, Stella has gone to the Vets. She ran into a barbed wire fence- again. &amp; tore open her leg- again. Silly!
4741,0,"- Still can't believe he is gone, a person who doesn't deserve the way he got it. R.I.P. Trev "
4742,0, still mad tired from last night
4743,0, still no followers OR requests..
4744,0, still upset abt not winning the new moon tickets i really wanted to go to italy !!    my sis (@lauraxavier) and i really wanted to go
4746,0, stop braggin.. I awso want mre followerz @cpt_zeed
4747,0," Stopping Ulduar progression for a while with only 3 bosses down. I guess Ignis needs 3 tanks, and we only have 2 geared ones who show up"
4748,0, stressed.. why couldnt everything just being simple / straight away?
4749,0, stripping walls todayy
4750,0, stupid shit.
4751,0, stupid vergin media had my internet limmited to 256kbps stupid peek times
4752,0, Subscribe???  www.youtube.com/itsadamblake
4753,0," sucks that everyone's back at school, no one to talk to late at night. ah should prob be in bed anyways"
4754,0,=- sucks to be me!Nightmares again
4755,0,- summer has disappeares; no summerfeeling in Austria!! 
4758,0, SUMONE KILL IT!!
4762,0, super worried. Gonna go visit Nick in the hospital soon.
4763,0, supposed to get my guitar today. But I didn't! :'(
4764,0, Survive tonight.
4765,0," switching from one oven to another is always tricky. my pink ring just came out part BRIGHT orange. this shit is like, glow in the dark."
4766,0, Sydney &amp; Taylor hate me!!!
4767,0, Sydney just broke up with me
4768,0, T.T I HATE STRIVE4SUCCESS !!!
4769,0," take care of yourself, and drink lots, and lots, and lots of fluid!!"
4770,0, Talk about being awakened onn the wrong side of the bed.
4777,0,"#digibcast Room for local mobitv producers. Only 4 of 19 vodacom mobiletv channels are local - etv, mnet2go, rhema &amp; super sport "
4778,0,#dirtygun...aww i miss halfsies milk shakes 
4779,0,#diversity to win!! but that boyle woman will 
4786,0,"#domainidea after a long, hilarious discussion at uni I decided I wanted to register www.swine09.com... It was already taken "
4787,0,#dontuhate when ur horny as fuck and can't get it n the way u want. Woe is me 
4788,0,#dontyouhate having to act excited!!! 
4789,0,#dontyouhate How u have to watch old Chapelle Show reruns 
4790,0,#dontyouhate how ugly T.i.'s wife is? &amp; how the fk did she get a show? that's BET for ya 
4791,0,#dontyouhate it when you want a shirt from HOT TOPIC and the never have ur size the eathier have extra small or extra lg and never Med. 
4792,0,#dontyouhate living with herpes 
4793,0,#dontyouhate low GPAs 
4794,0,#dontyouhate muscle aches 
4795,0,#dontyouhate stop seeing your crush when classes are over? 
4796,0,#dontyouhate the people that won't let you go ahead of them in the grocery store when they have 271 items and you have 3? 
4797,0,#dontyouhate to be in Love with someone that you can't have 
4798,0,#dontyouhate when a woman brags on the coochie &amp; its like nothing 2 brag about. Sorry ladies but not all of u got the bomb coochie sorry 
4799,0,#dontyouhate when drunk ppl r telling u a story that goes nowhere...ur not a storyteller and I can't deal wit u right now! 
4800,0,#dontyouhate when funny jokes are over-used and then they're not funny anymore? 
4801,0,#dontyouhate when it's a rainy night and u don't have anyone to cuddle next too 
4802,0,#dontyouhate when its late and u need to go bed but really dont wanna? im experiencing that right now 
4803,0,#dontyouhate when ppl update too fast and you cant keep up 
4804,0,#dontyouhate when the one you really really want is miles away 
4805,0,#dontyouhate when there is no food in the house 
4806,0,#dontyouhate when u listening to @djcamilo on the radio and the station goes out of range 
4807,0,#dontyouhate when ur sleeping sooo good and then ur phone rings.  AND it's someone u woulda never picked up 4 anyways!!
4808,0, Terrible morning.
4809,0, Thank you Stewart &amp; Lisa for a wonderful evening!   about the 2nd cut.  We love you!
4811,0, that hurts
4815,0, that was mean
4816,0, that's a bitch.
4817,0, thats depressing.
4818,0,- thats my hair guys. oh dip i gotta go!  on-ee two minits leff . . .
4820,0, that's sad #squarespace
4821,0, that's so sad. I'm going to miss her. {blc+grt&lt;3}
4822,0, thats Tiki in Long Branch...
4823,0," the 50 dollar gas fill ups have ended. To cheer me up, I'm blasting Miranda! and dancing funny. #driving."
4824,0, the absolute worst @jaeshaunese smthn abt an ex...
4825,0," the Apple repair guy can't come to fix my IMac until they get the parts. SO, a few more days without Chiaki  (yes my comp has a name!)"
4826,0, The bottom fell out.
4828,0, the closest BGT tour is Cardiff or London dam it why doesnt anybody other than the Chuckle Brothers tour the Westcountry?
4829,0, the columbus blue jackes may be movieing to anew city to play at  thats sad news
4831,0, the end of him and me. very sad ending.
4832,0, the ex makes me feel so uncomforable.
4834,0, The Georgia Theatre burned down this morning. so sad.
4835,0, the guy died in the end and it's a true story....it just seems so sad....but its foolish of me to wish everything to hav a happy ending
4836,0, the kings of leon used to be so good. this song was not made to sound good played live. thanks for selling out
4837,0, The movie starts at 3:45 and its only 3:30
4839,0, The quote in the middle of this section is discouraging. I'll get it in the DSM yet! http://is.gd/wyOr
4840,0, the rain stopped
4841,0," The side of my foot keeps getting these stabbing pains. ARE YOU BEHIND THIS, @CandyMaize?!"
4842,0, the sing store won't work.
4843,0, the sun isn't out today! Now it is!  http://twitpic.com/7n92l
4844,0,=- the sun keeps leaving us...
4845,0, the thinggy short stack r gonna be on isnt working its not letting me say shiz!!!
4847,0, THEN WE HAVE TO GO TO THE POOL ALL BY OURSELVES U N ME
4848,0, there goes my last hope of getting into a good school.
4849,0, there is a sad face. i missed so you  think you can dance last night!
4850,0, there was no storm
4851,0, there's something flying around the house. it's buzzing.  I DON'T KNOW WHAT IT IS!
4852,0, TheVenomInside.
4853,0, they didn't do the song I wanted. :| LOL still amaaaaazing &lt;3
4854,0,#dontyouhate when ur so bored &amp; all that's keeping you entertained are the trending topics 
4855,0,#dontyouhate when you find out that today is not yesterday anymore... 
4856,0,#dontyouhate When You Have To Fart.. But Turns Out You Have To Poo Really Bad  In PUBLIC!!
4857,0,#dontyouhate when you love someone so much you can hardly breathe when you know they're upset i forget how much she means to me sometimes 
4858,0,#dontyouhate when your following more people than are following you! ew i feel like a loser 
4859,0,#dontyouhate when your hungry but u dnt know what u want 2 eat 
4860,0,#dontyouhate when yourr battery on your blackberry is low &amp;the radio signal turns off &amp;you cant get txts or calls?  or is that jst mine?
4862,0,#dontyouhateitwhen you get paper to print pictures on to iron on to a shirt but your MS Word won't invert the picture? 
4864,0,"#doyourememberwhen Foxy Brown could hear, then she went deaf, then she went to jail.  Thats still my bitch though. BK!"
4869,0,#dreams Had to speak at night honoring michelle obama as fashion icon. Did so wearing her clothes. Got pee on them while changing. 
4873,0,#e3 ... I feel so sorry for Abagail.  
4875,0,"#e3 Erm, is that the end of the Nintendo conference? Think have just watched them throw away competitive advantage over the 2008/09 E3's "
4876,0,#E3 here come the stats 
4880,0,"#E3 you people are lucky to watch it, I'm stuck at work "
4885,0,"#eu09 Shit the fucking bed, NO MEPs in the South West? 4th place?! It's like watching a car crash "
4886,0,#eu09 vergüenza a todos los que no votaron / Shame on all those who didn't use their vote 
4888,0,#Eurovision miss Paul 
4893,0,#Evolution wont evolute anymore! 
4896,0,#eyeblasterday heading back to the office  thank you for the great day ooo @eyeblaster
4897,0,#F1 #BritishGP - great display from Red Bull and Vettel today.  3 week break now until German GP at Nurburgring 
4898,0,"#F1 Bollocks, essentially. "
4899,0,"#F1 Bouemi makes a move on Raikonnen! He is all over the back of him, and overcooks it on the last corner "
4900,0,#F1 FIA says budget cap will go ahead unchanged. Last nail in the coffin for F1 as we know it? 
4902,0,#f1 my avatar hasn't updated on Tweetie 
4903,0,#f1 Rubens knows he has lost any chance of the world championship 
4904,0,"#f1 So, another good race for us tifosi then "
4907,0,#f1 wonder if Hamilton is thinking of jumping ship? Never heard him so negative as post race interview just. 
4908,0,#facebook a little faster  - still very slow -  but some updates disappeared  #fb
4910,0,#facebook is extremely sluggish right now...to the point where it is not even usable 
4913,0,#fail #bgt #stavrosflatley should have won.  epic epic fail!
4914,0,"#fail #sony http://9pe2w.tk &quot;VidZone - Free streaming music videos coming soon to PLAYSTATION®3&quot; schön wäre es, aber nicht für schweizer "
4915,0,#fail shazam isn't working on my 3gs  that's my most favoritist app!!
4916,0,"#failday continues, something I've done has broken JBoss Portal's hot deploy "
4917,0,#fakejowhiley i tried to beat you chris at signing up to twitter... but i failed because i spelt jos name wrong!  #fakejowhiley
4919,0,#fathersday how can I send my dad a #fathersday card if he doesn't have an address? 
4924,0, They don't carry my favorite yogurt at the local grocery store anymore.....Just another reason for me to move...lol
4925,0, They said school's off. Have to wait til after 1st June ;-(
4927,0, thinking about haveing to go back to college tomorrow
4928,0," thinking about how school is almost over and I'm going to miss my friends so much, this year went way to quickly"
4929,0, This ain't cool... Maybe I can get on the computer before I go to sleep... Hopefully...
4930,0, This day is not shaping up nicely. My dad wants me to take pics of family looking admiringly at him in his cap and gown. Grr.
4931,0," this guy thru at least $5 worth of change at this poor girl on stage,i gues she pisd him off but that's so screwd up"
4932,0, This hurts Jess...so bad.
4933,0, this is a horrible day.
4934,0, this is gonna be a long and hard day. I know it
4935,0, this makes me cry....  http://bit.ly/m7kIo  ahh thomas miss ya already
4936,0, this night shouldn't end 
4937,0, this sucks!
4939,0, those raptors are scary looking
4941,0, time for work!
4943,0, tire replacement in very near future - nail is lodged in sidewall - today is very expensive car day - also getting inspected &amp; oil change
4944,0, tired and feeling rough
4945,0, to be leaving Mt Grace!!
4946,0," to end the list, i hate that i don't even hate you, not even a little bit."
4949,0, to the Twenty20 result.
4950,0, today aint my day. I just got really bad news
4951,0, Today has kinda been a stinky day. Gah.. Jsdeuioslkdjfh
4953,0, today is not a good day.
4954,0, today is the day and i enough know if i should be happy they getting pulled or sad im going to be in pain
4955,0, TODAy SUCKs - kisskass19: �_ou and katey broke up?! Yah Kate Broke up with me  It�_ been awful nd Vodkas... http://tumblr.com/xkx1wgl8r
4956,0, today turned horrible. I should have seen it coming. So ready to completely wash my hands with new orleans!
4958,0, today was a really crap day.
4959,0, today was supposed to be a nice day...
4960,0, Today's shooting postponed after Art Basel! Hope the Los Angeles Gallery gives me some more time to finish this new project &quot;Connected&quot;!
4961,0, tomorrow is gonna be such a sad day... I DONT WANNA GRADUATE! ptosis ;)
4962,0," tomorrow, it would be the school stroll; I wont go.."
4963,0, Tony is getting three boxes. UGH I just don't know how to make it all fit into one  STUPID LITTE BOXES
4964,0, too much french for my mentality :S
4965,0, too nervous for tomorrow
4966,0, Tooth ache since Friday... hope I can see the dentist tomorrow...
4967,0,"=- Totally unsuccessful Trip to the library, there were no seats available and no Where to plug my mac in  sat in the Kilburn Building now"
4968,0, totally upset
4970,0, trains been cancelled due to fire on route! WTF? Now having to take the bus! Luckily I left early!
4971,0, transformers was sold out 
4973,0, trying to find an acting audition (its hard!)
4974,0, trying to understand why!?!
4975,0, Turned down for a job I really wanted and now my Ipod has frozen. 
4976,0, tweetdeck keeps crashing  they need to fix it @tweetdeck
4977,0, twilightnewmoon
4978,0, twitter has just turned into Facebook thanks to spywars
4979,0, Twitter on Xbox
4980,0, twitter slowin down ppl mst b out &amp; about. yall need 2 tweet yall adventures 2 entertain me. wheres @AlSharpTongue dat dude is hilarious
4981,0, twitter will not let me change my background image. Deleted the old one and now it won't let me post a new one. sadness...
4982,0, Twitter wont even let me use my custom background and I cant change back to my old one either this suck
4983,0, two exams to revise for. struggling. i didnt even know geography was tomorrowww arghh
4987,0, ugh why do i try?
4988,0, ugh work
4989,0, ugh!  can't sleep my top teeth &amp; nose hurt soooo bad 
4990,0, ugh!!! Is black acceptable for a wedding or not?! I'm hearing so many mixed things!!!
4991,0, ugh. fml. going to go make music.
4992,0, ugh....
4994,0,"- Um, yeah... so I just stepped on a yellow jacket... big toe is on FIRE!!!!!!! "
4995,0,"-- unfortunately lost alot of the music I'd been working on recently   , but good a time as any to start anew!"
4996,0," up early for dentist appt, stupid mom I'd've had all next week. This is why scheduling for me made me mad."
4997,0," upon further inspection, not only do I have a sunburned bright red neck, I also have ridiculous sunburned streaks going down each arm."
4999,0," urg..life fall together please. No phone, no car, no job, no life. pathetic."
5000,0, Vacation's over already... Back to work tomorrow. But the next thing to look out to is NYC in September!!
5003,0, waaaaahhh. ohyeah i had something to do eeee. haha
5005,0, wanna take me to Ontario Mills????
5006,0, want holidays ... now! - B
5007,0, want me to keep you company
5008,0," want to be in lovely London right now, not sitting here trying to revise and find out where the sudetenland is!!   schoool 2moro :'("
5014,0, way to bummed out.
5016,0, We Are OUT FROm PLayoffs
5017,0," we are out, I was telling you #PakistanWillWin #PakCricket"
5018,0," we are out, I was telling you #PakistanWillWin #PakCricket omg"
5020,0," we can't get the dog. i'm seriously sad, now."
5021,0," we didn't go out ,last night..it was raining so much...today mom is coming from S.P yeey so excited!!"
5024,0, we lost by 2!! So sad
5026,0, weather in Cochrane for Saturday is 90% chance of rain/snow mix with a high of 7... I just hope the roads stay ok...
5027,0," weather wasnt good,,  was noice anyways."
5028,0, wel Dago and I are gonna run to you as soon as we can 
5032,0, well just pss in my cornflakes
5033,0, well this is my last tweet for 7-8 hours. byebye tweeters.
5034,0, we're all sad. Lol  besides tron. He's a strong nigga
5035,0, we're done with gurren lagann
5036,0, what a bitchh.
5038,0, what a night
5040,0, what a terrible feeling.
5041,0, what a waste of lives ... http://tr.im/mLou
5042,0," what a weird day it has been yesterday, let's start a new stage... A new level coming up..."
5043,0," what am i, chopped liver?"
5044,0, what did my mum buy here!? Its like 1 hour there
5045,0, what do I do?
5047,0, What happened to that link on the side bar that says everybody?How am I going to look at what random people just tweeted now?
5048,0, what happened to the sun ):
